model,acc,prec,rec,f1,bal_acc,loss,hidden,layers,lr,batch_size,flag,step_size,m,train_time,test_time
ginjk,0.925754060324826,0.9270733856033604,0.925754060324826,0.9256811271703935,0.9257213608957795,0.2729313004450773,128,5,0.001,16,False,-1,-1,169.11285483837128,0.17319440841674805
ginjk,0.892691415313225,0.8937236273772305,0.892691415313225,0.8926253362708072,0.8926841085271318,0.30472081914336663,128,5,0.001,8,False,-1,-1,150.382526576519,0.17190319299697876
ginjk,0.8752900232018561,0.8803059232117414,0.8752900232018561,0.8747421613618259,0.8751884151593454,0.31920718972132545,128,6,0.001,64,False,-1,-1,167.06403052806854,0.2074047327041626
ginjk,0.9031322505800464,0.9091629987816,0.9031322505800464,0.9025879497090521,0.9030119509043928,0.2733951776748709,128,6,0.001,32,False,-1,-1,145.23660784959793,0.20665466785430908
ginjk,0.9077726218097448,0.9138596295397275,0.9077726218097448,0.9070394555457441,0.9077061800172266,0.27146395572446064,128,6,0.001,16,False,-1,-1,179.4016723036766,0.2077435851097107
ginjk,0.9280742459396751,0.9286160822651279,0.9280742459396751,0.928049235590603,0.9280334840654609,0.2621402843939594,128,6,0.001,8,False,-1,-1,172.4909775853157,0.20109409093856812
ginjk,0.9106728538283062,0.9119633868603996,0.9106728538283062,0.9105629164192821,0.9106185400516797,0.2459176972664011,128,7,0.001,64,False,-1,-1,192.2645627260208,0.23957592248916626
ginjk,0.931554524361949,0.9323511951105151,0.931554524361949,0.9315103386954804,0.9315083979328165,0.2232489398509921,128,7,0.001,32,False,-1,-1,235.11751425266266,0.24575865268707275
ginjk,0.9118329466357308,0.9123106248156874,0.9118329466357308,0.9117970200141832,0.9118082472006891,0.28201803479239934,128,7,0.001,16,False,-1,-1,151.23837834596634,0.24264121055603027
ginjk,0.9222737819025522,0.9236907337908102,0.9222737819025522,0.9221841270557843,0.9222464470284237,0.22521093829152478,128,7,0.001,8,False,-1,-1,216.80611115694046,0.2366347312927246
ginjk,0.820185614849188,0.8234338998617576,0.820185614849188,0.8196372984418296,0.820187338501292,0.4457113595977598,64,4,0.001,64,False,-1,-1,71.0821418762207,0.11027330160140991
ginjk,0.87122969837587,0.8743576768817833,0.87122969837587,0.8708441740484343,0.8712693798449612,0.3505448380230198,64,4,0.001,32,False,-1,-1,84.2975407242775,0.10806018114089966
ginjk,0.892691415313225,0.893352982821633,0.892691415313225,0.8926143685461875,0.8926491171403962,0.319161461808842,64,4,0.001,16,False,-1,-1,117.70360815525055,0.10861855745315552
ginjk,0.9153132250580047,0.9154657367507799,0.9153132250580047,0.9153055301886384,0.9153127691645133,0.26094988940970804,64,4,0.001,8,False,-1,-1,141.47521764039993,0.109017014503479
ginjk,0.8230858468677494,0.8278541085264862,0.8230858468677494,0.8221897246107293,0.8229570413436693,0.4407556162598238,64,5,0.001,64,False,-1,-1,78.45211070775986,0.13431334495544434
ginjk,0.872969837587007,0.8756034218237452,0.872969837587007,0.8727196231074074,0.8728736003445307,0.33743150688690543,64,5,0.001,32,False,-1,-1,124.55518865585327,0.13966143131256104
ginjk,0.9187935034802783,0.9193751454721659,0.9187935034802783,0.9187583930670666,0.9188172911283377,0.2494584674322481,64,5,0.001,16,False,-1,-1,137.10711127519608,0.13689303398132324
ginjk,0.9588167053364269,0.9594449516088052,0.9588167053364269,0.9587953206065779,0.9587909130060293,0.16467520055899143,64,5,0.001,8,False,-1,-1,218.35143530368805,0.13783711194992065
ginjk,0.8967517401392112,0.897606261651968,0.8967517401392112,0.8966881442355485,0.8967188845822567,0.29290373566757083,64,6,0.001,64,False,-1,-1,131.4456724524498,0.16293346881866455
ginjk,0.9019721577726219,0.9022990984043234,0.9019721577726219,0.9019410066137604,0.9019433677863911,0.2916159077143413,64,6,0.001,32,False,-1,-1,124.31634652614594,0.16399037837982178
ginjk,0.9083526682134571,0.9106282024151822,0.9083526682134571,0.9082085447888819,0.9082714254952627,0.2758392783923381,64,6,0.001,16,False,-1,-1,107.12339580059052,0.16631728410720825
ginjk,0.9477958236658932,0.9481341940759371,0.9477958236658932,0.9477784377822934,0.9477740094745908,0.16492805757890444,64,6,0.001,8,False,-1,-1,186.90175819396973,0.15787339210510254
ginjk,0.892691415313225,0.8976011572121765,0.892691415313225,0.8919284862625936,0.8925818260120586,0.286849568820539,64,7,0.001,64,False,-1,-1,131.79166597127914,0.1835893988609314
ginjk,0.8700696055684455,0.8735200505048567,0.8700696055684455,0.8697529449621398,0.8699666236003446,0.33721647344166605,64,7,0.001,32,False,-1,-1,84.62490177154541,0.1852576732635498
ginjk,0.9182134570765662,0.9204790207394116,0.9182134570765662,0.9180742136769772,0.9181632213608958,0.23942459590750337,64,7,0.001,16,False,-1,-1,142.84117102622986,0.18773847818374634
ginjk,0.9402552204176334,0.9406945829058844,0.9402552204176334,0.9402367878976007,0.9402320198105083,0.22667800838542615,64,7,0.001,8,False,-1,-1,207.6086038351059,0.1815803050994873
ginjk,0.7737819025522041,0.7804593946714702,0.7737819025522041,0.7710102133395734,0.7737268518518519,0.5061011449574319,32,4,0.001,64,False,-1,-1,38.563514947891235,0.09219396114349365
ginjk,0.8776102088167053,0.87874359150465,0.8776102088167053,0.8775179110361726,0.8776270456503015,0.3739155730591296,32,4,0.001,32,False,-1,-1,90.07485300302505,0.09289348125457764
ginjk,0.8863109048723898,0.8883957570276916,0.8863109048723898,0.8861420488153939,0.8863183677863911,0.3108215711042803,32,4,0.001,16,False,-1,-1,106.22040128707886,0.09311354160308838
ginjk,0.9170533642691414,0.9173032527471983,0.9170533642691414,0.9170438116628883,0.9170488802756246,0.2655204316328891,32,4,0.001,8,False,-1,-1,168.75697857141495,0.0954328179359436
ginjk,0.8352668213457076,0.8392664236096401,0.8352668213457076,0.8345025919447022,0.8351717269595176,0.42597791338188185,32,5,0.001,64,False,-1,-1,64.4422567486763,0.1112140417098999
ginjk,0.8271461716937356,0.8285669833142192,0.8271461716937356,0.8268804587294494,0.8270779500430663,0.41465389897956095,32,5,0.001,32,False,-1,-1,73.80792337656021,0.11250811815261841
ginjk,0.8851508120649652,0.8885274043975643,0.8851508120649652,0.8845155602623602,0.8851017441860465,0.32067888208476963,32,5,0.001,16,False,-1,-1,123.75114065408707,0.11135619878768921
ginjk,0.9350348027842228,0.9351221958961508,0.9350348027842228,0.9350308867375001,0.9350317614125753,0.19311530268567412,32,5,0.001,8,False,-1,-1,201.43742722272873,0.11038839817047119
ginjk,0.8109048723897913,0.8145427130670959,0.8109048723897913,0.8101844685796217,0.8107988802756245,0.4522689309083531,32,6,0.001,64,False,-1,-1,65.42497676610947,0.13443678617477417
ginjk,0.9338747099767981,0.9340351448993756,0.9338747099767981,0.9338686881144063,0.9338635874246339,0.22518903934537257,32,6,0.001,32,False,-1,-1,139.18335843086243,0.13310521841049194
ginjk,0.9286542923433874,0.9293758819563611,0.9286542923433874,0.9286137620594297,0.928620262704565,0.2243425186097907,32,6,0.001,16,False,-1,-1,161.21572011709213,0.13199961185455322
ginjk,0.9060324825986079,0.9083725254799664,0.9060324825986079,0.9058410335689709,0.905956610680448,0.26223417793739834,32,6,0.001,8,False,-1,-1,126.28975772857666,0.13128924369812012
ginjk,0.8990719257540603,0.9013183182512292,0.8990719257540603,0.8989333052505872,0.8989987080103359,0.32590172206442763,32,7,0.001,64,False,-1,-1,114.13292819261551,0.15763366222381592
ginjk,0.8758700696055683,0.8836624391868884,0.8758700696055683,0.8750017911201641,0.8757321274763135,0.31648557754168655,32,7,0.001,32,False,-1,-1,104.9047115445137,0.1556047797203064
ginjk,0.9216937354988399,0.9242472712407738,0.9216937354988399,0.9214644012669346,0.921635443583118,0.2534586493608708,32,7,0.001,16,False,-1,-1,160.09543830156326,0.15339601039886475
ginjk,0.931554524361949,0.9326118067042544,0.931554524361949,0.9315000307023455,0.931538006029285,0.2357996301639073,32,7,0.001,8,False,-1,-1,194.95403796434402,0.14476734399795532
