model,acc,prec,rec,f1,bal_acc,loss,hidden,layers,lr,batch_size,flag,step_size,m,train_time,test_time
rgin,0.9634570765661252,0.9636996870210174,0.9634570765661252,0.9634505794197512,0.9634340008613265,0.17960364421021424,32,4,0.001,32,False,-1,-1,184.82448053359985,0.14087051153182983
rgin,0.9593967517401393,0.9596158955933483,0.9593967517401393,0.9593877116217229,0.9593830749354004,0.20021499704197915,32,4,0.001,16,False,-1,-1,149.89814853668213,0.14389467239379883
rgin,0.9657772621809746,0.9658494392125598,0.9657772621809746,0.9657756944872152,0.9657730404823428,0.21886304391141798,32,4,0.001,8,False,-1,-1,157.1232830286026,0.14391261339187622
rgin,0.9501160092807425,0.9510337068076165,0.9501160092807425,0.9500777447246984,0.9500753660637382,0.22938327953919527,32,5,0.001,64,False,-1,-1,154.81437027454376,0.17661941051483154
rgin,0.953016241299304,0.9535639879337428,0.953016241299304,0.953000824110861,0.9529931093884583,0.18704499876917516,32,5,0.001,32,False,-1,-1,138.50989228487015,0.17294949293136597
rgin,0.9622969837587008,0.96253928493855,0.9622969837587008,0.9622890298856763,0.962276593453919,0.18624670851733666,32,5,0.001,16,False,-1,-1,153.297618329525,0.1671215295791626
rgin,0.968677494199536,0.9690242148441826,0.968677494199536,0.96867080709737,0.9686584840654607,0.14502482310265924,32,5,0.001,8,False,-1,-1,214.5402191877365,0.16439592838287354
rgin,0.9582366589327147,0.9584446430727885,0.9582366589327147,0.9582302932343214,0.9582175925925926,0.18532187184491766,32,6,0.001,64,False,-1,-1,196.61085498332977,0.18910515308380127
rgin,0.9518561484918793,0.9522060700241732,0.9518561484918793,0.9518451957114126,0.9518276270456503,0.1772242121424379,32,6,0.001,32,False,-1,-1,164.2057278752327,0.19027841091156006
rgin,0.9605568445475638,0.9610371273254155,0.9605568445475638,0.9605442481995836,0.9605297157622739,0.17375479825057105,32,6,0.001,16,False,-1,-1,174.91125136613846,0.19031554460525513
rgin,0.9651972157772621,0.9652715570388937,0.9651972157772621,0.965195373299397,0.9651835701981051,0.1641821350357787,32,6,0.001,8,False,-1,-1,165.28541284799576,0.19254422187805176
rgin,0.9617169373549884,0.961898007858002,0.9617169373549884,0.9617119956591458,0.9617005813953489,0.1637746675389445,32,7,0.001,64,False,-1,-1,232.29463666677475,0.2226489782333374
rgin,0.9506960556844548,0.9509164027186718,0.9506960556844548,0.9506878968078103,0.9506729112833764,0.18323155436578387,32,7,0.001,32,False,-1,-1,197.34465837478638,0.23088163137435913
rgin,0.9669373549883991,0.9671863661587543,0.9669373549883991,0.966932701301993,0.9669223729543497,0.15531100784676913,32,7,0.001,16,False,-1,-1,213.88683116436005,0.22356665134429932
rgin,0.9669373549883991,0.967143736322464,0.9669373549883991,0.9669328381634765,0.9669277562446167,0.14299775404977697,32,7,0.001,8,False,-1,-1,319.96611243486404,0.2253859043121338
