model,acc,prec,rec,f1,bal_acc,loss,hidden,layers,lr,batch_size,flag,step_size,m,time
rgin,0.8333333333333334,0.8270370052480274,0.8333333333333334,0.8198880188267599,0.8345540891989361,0.5473933819267485,64,5,0.001,128,False,-1,-1,181.27574825286865
rgin,0.8333333333333334,0.8266406763788642,0.8333333333333334,0.8203738097459095,0.8334158677217316,0.5019414020909203,64,5,0.001,64,False,-1,-1,224.2698953151703
rgin,0.8013888888888889,0.8048878446933011,0.8013888888888889,0.7583505935964485,0.8035631088531171,0.5907150632805295,64,5,0.0001,256,False,-1,-1,174.37136363983154
rgin,0.8,0.7957104441005961,0.8,0.7762940395594201,0.8011813687294415,0.5255883905622695,64,5,0.0001,128,False,-1,-1,188.59071040153503
rgin,0.8333333333333334,0.8249814685807163,0.8333333333333334,0.8195645400912175,0.8337089080147719,0.5297341492440966,64,5,0.0001,64,False,-1,-1,231.53298377990723
rgin,0.775,0.7560487915436449,0.775,0.7548439340153191,0.7630209287614276,0.7594318946202596,32,2,0.001,256,False,-1,-1,55.13168549537659
rgin,0.7888888888888889,0.7646395007721286,0.7888888888888889,0.7677271875888554,0.779472313633865,0.6949977265463935,32,2,0.001,128,False,-1,-1,60.30244708061218
rgin,0.8041666666666667,0.7637007568392626,0.8041666666666667,0.7741768674395222,0.7977471674350347,0.604509358935886,32,2,0.001,64,False,-1,-1,76.13339877128601
rgin,0.7625,0.7389313210530027,0.7625,0.7411448358367098,0.7491166112531851,0.76145595047209,32,2,0.0001,256,False,-1,-1,53.50584650039673
rgin,0.7916666666666666,0.7643663376019829,0.7916666666666666,0.7696445990357413,0.7835208966298166,0.6337395754125383,32,2,0.0001,128,False,-1,-1,61.09564208984375
rgin,0.7694444444444445,0.7240715727304649,0.7694444444444445,0.7248422978239893,0.7642001588880263,0.6572388927141826,32,2,0.0001,64,False,-1,-1,76.05476140975952
rgin,0.7513888888888889,0.761013941505187,0.7513888888888889,0.7078689617980355,0.7440846811454297,0.687320860226949,32,3,0.001,256,False,-1,-1,71.80923104286194
rgin,0.8097222222222222,0.7734735538051296,0.8097222222222222,0.7854856397402721,0.8078963513957637,0.5744695438279046,32,3,0.001,128,False,-1,-1,82.56587815284729
rgin,0.8208333333333333,0.7936069476018729,0.8208333333333333,0.7977973864204289,0.8187646408124402,0.6275156842337715,32,3,0.001,64,False,-1,-1,104.30121374130249
rgin,0.7777777777777778,0.7437267427369287,0.7777777777777778,0.7492387041901717,0.7743904771083293,0.6632957584328122,32,3,0.0001,256,False,-1,-1,72.4418671131134
rgin,0.8027777777777778,0.7669863703032616,0.8027777777777778,0.7772493418899412,0.798558490614779,0.618455085489485,32,3,0.0001,128,False,-1,-1,81.90632915496826
rgin,0.7847222222222222,0.7593107398994902,0.7847222222222222,0.7448784231777055,0.7869922507802879,0.5824160165256924,32,3,0.0001,64,False,-1,-1,105.72104525566101
rgin,0.8,0.7603487924830631,0.8,0.77321143570777,0.7950882766182492,0.6294811228911082,32,4,0.001,256,False,-1,-1,97.25486922264099
rgin,0.8222222222222222,0.7933774785513492,0.8222222222222222,0.7986146737643038,0.8199462548972801,0.540623418490092,32,4,0.001,128,False,-1,-1,115.81034708023071
rgin,0.8027777777777778,0.8094206935162853,0.8027777777777778,0.770435593140747,0.8057452229543126,0.6070504758093093,32,4,0.001,64,False,-1,-1,145.4994843006134
rgin,0.8027777777777778,0.7679525626757039,0.8027777777777778,0.7779914868816379,0.798558490614779,0.5907155950864156,32,4,0.0001,256,False,-1,-1,98.08813166618347
rgin,0.8083333333333333,0.7919225246271312,0.8083333333333333,0.7899497991825576,0.8081444903535802,0.5757155206468371,32,4,0.0001,128,False,-1,-1,107.76607942581177
rgin,0.8236111111111111,0.8271282798803828,0.8236111111111111,0.8115216228012491,0.8270595049301583,0.5309219045771493,32,4,0.0001,64,False,-1,-1,137.14208483695984
rgin,0.7819444444444444,0.7604372457333912,0.7819444444444444,0.7475014449691424,0.7832464673734875,0.6016580316755507,32,5,0.001,256,False,-1,-1,115.34229826927185
rgin,0.7986111111111112,0.802414669506747,0.7986111111111112,0.7644572670905726,0.8014717186808084,0.5197215570343865,32,5,0.001,128,False,-1,-1,131.33349537849426
rgin,0.8333333333333334,0.8266823015046654,0.8333333333333334,0.8193154965767978,0.8340066747641516,0.5125198625855976,32,5,0.001,64,False,-1,-1,177.16078209877014
rgin,0.8041666666666667,0.7769262649811326,0.8041666666666667,0.7798376836258342,0.8000969521532405,0.551509271065394,32,5,0.0001,256,False,-1,-1,117.96285963058472
rgin,0.8236111111111111,0.8095587559137858,0.8236111111111111,0.8038666947218978,0.824170131379221,0.6070165276527405,32,5,0.0001,128,False,-1,-1,134.46044301986694
rgin,0.825,0.8190169276774527,0.825,0.810579980478592,0.825274413161469,0.5049125598536597,32,5,0.0001,64,False,-1,-1,175.6670160293579
rgin,0.7708333333333334,0.7833716330278212,0.7708333333333334,0.7565103479277175,0.7571277425286829,0.6831394771734873,128,2,0.001,256,True,0.008,3,892.7592895030975
rgin,0.8069444444444445,0.7641390883293865,0.8069444444444445,0.7792049910550838,0.8034621890668645,0.5836726791328855,128,2,0.001,256,True,0.005,3,892.5436820983887
rgin,0.7916666666666666,0.7693794519835231,0.7916666666666666,0.769546588782064,0.7820586802949347,0.613643510474099,128,2,0.001,256,True,0.001,3,850.6763970851898
rgin,0.8013888888888889,0.7706998488649863,0.8013888888888889,0.7792124859948258,0.796919778449751,0.6297240906291538,128,2,0.001,256,True,0.008,5,1346.7564940452576
rgin,0.7833333333333333,0.7461141893363124,0.7833333333333333,0.7409848141052312,0.7827683742983468,0.599055243200726,128,2,0.001,256,True,0.005,5,1366.0685970783234
rgin,0.8041666666666667,0.7664648197186635,0.8041666666666667,0.7782250570034774,0.8003899924462808,0.6552346461349063,128,2,0.001,256,True,0.001,5,1340.8048057556152
rgin,0.8013888888888889,0.772503565122922,0.8013888888888889,0.778110979377375,0.7964339484902369,0.5802166885799832,128,2,0.001,256,True,0.008,7,1846.1613986492157
rgin,0.7833333333333333,0.7707884722392917,0.7833333333333333,0.7361342980008072,0.7790244922607468,0.577744354142083,128,2,0.001,256,True,0.005,7,1825.7797303199768
rgin,0.8041666666666667,0.7676773358878639,0.8041666666666667,0.7793596573701139,0.8009177133129847,0.6386098013983832,128,2,0.001,256,True,0.001,7,1832.4549193382263
rgin,0.8,0.785681389238249,0.8,0.7615276429707655,0.8005933855444108,0.5522150211864048,128,2,0.001,128,True,0.008,3,456.4557213783264
rgin,0.8236111111111111,0.801703134856083,0.8236111111111111,0.7997094939185023,0.8235942005551512,0.5085085093975067,128,2,0.001,128,True,0.005,3,465.2077741622925
rgin,0.8236111111111111,0.795137302632428,0.8236111111111111,0.8015661534378189,0.821186949686362,0.5762487947940826,128,2,0.001,128,True,0.001,3,443.45478200912476
rgin,0.8083333333333333,0.778152468940912,0.8083333333333333,0.7841494098605828,0.8041053706353433,0.5711768978171878,128,2,0.001,128,True,0.008,5,664.9193439483643
rgin,0.8152777777777778,0.7855362913799747,0.8152777777777778,0.789689226425361,0.8126720727504324,0.5964720480971866,128,2,0.001,128,True,0.005,5,702.0908584594727
rgin,0.7986111111111112,0.7774279023345214,0.7986111111111112,0.7528118879679627,0.8012235797229921,0.5357763926188152,128,2,0.001,128,True,0.001,5,710.4642035961151
rgin,0.8083333333333333,0.8030617623762041,0.8083333333333333,0.7952500099373013,0.8090863428214872,0.5620731751124064,128,2,0.001,128,True,0.008,7,842.9558889865875
rgin,0.8138888888888889,0.7853539362727234,0.8138888888888889,0.7915752956876644,0.8114189399183522,0.542214940653907,128,2,0.001,128,True,0.005,7,867.719043970108
rgin,0.8152777777777778,0.7849108284334871,0.8152777777777778,0.7917557630460876,0.8132504417498541,0.5367510875066122,128,2,0.001,128,True,0.001,7,913.5246636867523
rgin,0.8347222222222223,0.8246172858814967,0.8347222222222223,0.8185557022220407,0.8334654955132949,0.6334227283795675,128,2,0.001,64,True,0.008,3,462.8967387676239
rgin,0.8,0.8000378705145282,0.8,0.7616319088986196,0.8007296650355289,0.5787076923582289,128,2,0.001,64,True,0.005,3,470.5079164505005
rgin,0.8333333333333334,0.8174559440813868,0.8333333333333334,0.8132225976584206,0.8322200742678737,0.6586673590872023,128,2,0.001,64,True,0.001,3,464.98204135894775
rgin,0.8277777777777777,0.7994170226185133,0.8277777777777777,0.8043608360427359,0.8267011487489481,0.5538345807128482,128,2,0.001,64,True,0.008,5,709.9567730426788
rgin,0.8305555555555556,0.8092149305009283,0.8305555555555556,0.8088411842966969,0.8294606115084109,0.62806286878056,128,2,0.001,64,True,0.005,5,739.6961691379547
rgin,0.8083333333333333,0.8061482443657604,0.8083333333333333,0.7709371814666042,0.8097902818380812,0.6325435751014286,128,2,0.001,64,True,0.001,5,738.7624504566193
rgin,0.8263888888888888,0.8253634330814005,0.8263888888888888,0.8129621232312771,0.8304878280194985,0.6670818189779918,128,2,0.001,64,True,0.008,7,1020.8313863277435
rgin,0.8069444444444445,0.7986926329742521,0.8069444444444445,0.7673190325744454,0.8088078757688264,0.6415368212593926,128,2,0.001,64,True,0.005,7,1063.749719619751
rgin,0.8083333333333333,0.8064636859962557,0.8083333333333333,0.7878194232287111,0.8098749641808282,0.5572070962852902,128,2,0.001,64,True,0.001,7,1072.536756515503
rgin,0.7083333333333334,0.6356336955254293,0.7083333333333334,0.645076722428767,0.6902466647307969,0.831794367896186,128,2,0.0001,256,True,0.008,3,735.8604171276093
rgin,0.6847222222222222,0.6611338902910173,0.6847222222222222,0.6124000737671629,0.6598698542181629,0.8704672535260518,128,2,0.0001,256,True,0.005,3,787.8481085300446
rgin,0.6888888888888889,0.6597339331222596,0.6888888888888889,0.6168599964127898,0.6581191257599917,1.0623608231544495,128,2,0.0001,256,True,0.001,3,789.4465372562408
rgin,0.7541666666666667,0.6856743612919798,0.7541666666666667,0.6992435501907776,0.7479960240398236,0.8563577122158474,128,2,0.0001,256,True,0.008,5,1258.8993713855743
rgin,0.7486111111111111,0.6729941168355774,0.7486111111111111,0.7022262446107052,0.7245087421671715,0.8894039048088922,128,2,0.0001,256,True,0.005,5,1256.8201520442963
rgin,0.7555555555555555,0.7288871167460166,0.7555555555555555,0.7247688033480171,0.7509816726112106,0.8446737130482992,128,2,0.0001,256,True,0.001,5,1257.4192876815796
rgin,0.6444444444444445,0.6539452365109106,0.6444444444444445,0.6151939501277222,0.6309554880711992,0.8903489920828077,128,2,0.0001,256,True,0.008,7,1716.4656221866608
rgin,0.7375,0.7276007271976985,0.7375,0.7097523140379232,0.7197209915735449,0.8488018221325344,128,2,0.0001,256,True,0.005,7,1743.6319198608398
rgin,0.6625,0.6057857427927699,0.6625,0.5832321725729946,0.6295949784717105,0.9610102362102932,128,2,0.0001,256,True,0.001,7,1723.0670502185822
rgin,0.7652777777777777,0.7459606176360735,0.7652777777777777,0.7203670204811772,0.7603194227146942,0.7072735945383708,128,2,0.0001,128,True,0.008,3,463.0075035095215
rgin,0.7472222222222222,0.7555865247279696,0.7472222222222222,0.7098302171434074,0.7367269680532054,0.7731765614615547,128,2,0.0001,128,True,0.005,3,413.9559395313263
rgin,0.7291666666666666,0.7126291705437697,0.7291666666666666,0.6980025831018293,0.7132380305856775,0.7860320541593764,128,2,0.0001,128,True,0.001,3,423.61611795425415
rgin,0.7152777777777778,0.6508753845146568,0.7152777777777778,0.6680889513113295,0.6959519535939804,0.7544197738170624,128,2,0.0001,128,True,0.008,5,696.1376187801361
rgin,0.7583333333333333,0.699358429848689,0.7583333333333333,0.7065129107755288,0.7513796460675134,0.727231639623642,128,2,0.0001,128,True,0.005,5,642.8724181652069
rgin,0.7611111111111111,0.6766205914740705,0.7611111111111111,0.7064311650979699,0.7561177850320056,0.8057989041010539,128,2,0.0001,128,True,0.001,5,696.2674386501312
rgin,0.7569444444444444,0.8010654750713027,0.7569444444444444,0.7180986223015978,0.7539173799804596,0.714362406068378,128,2,0.0001,128,True,0.008,7,876.3932120800018
rgin,0.7819444444444444,0.775168364718566,0.7819444444444444,0.7666353715122374,0.7742478127551385,0.7258175479041206,128,2,0.0001,128,True,0.005,7,956.8832559585571
rgin,0.7569444444444444,0.7217554095628944,0.7569444444444444,0.7221095164169841,0.7496091942970616,0.744840767648485,128,2,0.0001,128,True,0.001,7,943.3440320491791
rgin,0.7194444444444444,0.7594506137894212,0.7194444444444444,0.708576382236809,0.7050846615045654,0.6773360782199436,128,2,0.0001,64,True,0.008,3,459.6332187652588
rgin,0.7625,0.7167133988055214,0.7625,0.7150708460866723,0.7528898317882254,0.7026686032613119,128,2,0.0001,64,True,0.005,3,458.6971571445465
rgin,0.7972222222222223,0.7667409075493201,0.7972222222222223,0.7742968814397225,0.7954046477285542,0.6765393839942084,128,2,0.0001,64,True,0.001,3,468.37222719192505
rgin,0.7555555555555555,0.7259259840021685,0.7555555555555555,0.7179357805595902,0.7533351551877084,0.6728062126371596,128,2,0.0001,64,True,0.008,5,719.2142713069916
rgin,0.725,0.755414619239905,0.725,0.6796915133145942,0.7038248616706236,0.675952512688107,128,2,0.0001,64,True,0.005,5,719.3176929950714
rgin,0.7833333333333333,0.7409892307246396,0.7833333333333333,0.7498464380046364,0.7811887635676326,0.6443453941080305,128,2,0.0001,64,True,0.001,5,734.063570022583
rgin,0.7861111111111111,0.7516189250794041,0.7861111111111111,0.7603394498668362,0.7767154214032888,0.68060319158766,128,2,0.0001,64,True,0.008,7,966.475524187088
rgin,0.7513888888888889,0.7146428639740816,0.7513888888888889,0.7189113061626128,0.7384291349675963,0.7181907402144538,128,2,0.0001,64,True,0.005,7,961.1315252780914
rgin,0.7416666666666667,0.7105054926768978,0.7416666666666667,0.6907245552849713,0.7371528408056697,0.799511464436849,128,2,0.0001,64,True,0.001,7,970.5746672153473
rgin,0.8097222222222222,0.795299359278891,0.8097222222222222,0.7941327587053627,0.8096829518920416,0.5603925512896644,128,3,0.001,256,True,0.008,3,1024.1186764240265
rgin,0.8111111111111111,0.7963739683198476,0.8111111111111111,0.7938050679481138,0.8121249543340439,0.5633214566442701,128,3,0.001,256,True,0.005,3,1032.1012675762177
rgin,0.8222222222222222,0.7932023973073168,0.8222222222222222,0.7993143222170944,0.8193357542867795,0.6242747359805637,128,3,0.001,256,True,0.001,3,1046.5943412780762
rgin,0.7805555555555556,0.7822276377594031,0.7805555555555556,0.7428556819214859,0.7814472986563884,0.5793973604838053,128,3,0.001,256,True,0.008,5,1718.2140572071075
rgin,0.8055555555555556,0.7782726240873187,0.8055555555555556,0.7839086072617693,0.8021212436512162,0.6562300794654422,128,3,0.001,256,True,0.005,5,1780.6589872837067
rgin,0.7791666666666667,0.7813912705954908,0.7791666666666667,0.7417653990993415,0.7800736722827619,0.568559855222702,128,3,0.001,256,True,0.001,5,1812.2422785758972
rgin,0.8069444444444445,0.793546051563158,0.8069444444444445,0.7899388731864004,0.8054415792296162,0.5750094188584222,128,3,0.001,256,True,0.008,7,2543.2452647686005
rgin,0.8083333333333333,0.793934748545008,0.8083333333333333,0.792665906624117,0.8080040752131649,0.5838189164797465,128,3,0.001,256,True,0.005,7,2602.7094848155975
rgin,0.8097222222222222,0.7961466712244771,0.8097222222222222,0.7911783055798712,0.8097150835031205,0.5555441915988922,128,3,0.001,256,True,0.001,7,2518.1703820228577
rgin,0.8291666666666667,0.8161915133379298,0.8291666666666667,0.8116741334702989,0.829649578868594,0.5523940089676115,128,3,0.001,128,True,0.008,3,597.1024503707886
rgin,0.8097222222222222,0.8271268665383376,0.8097222222222222,0.779783337840265,0.8137258444833212,0.5176423009898927,128,3,0.001,128,True,0.005,3,575.8266940116882
rgin,0.8222222222222222,0.8089562011449539,0.8222222222222222,0.8064081651163706,0.8214350886441782,0.5776286462942759,128,3,0.001,128,True,0.001,3,595.4545385837555
rgin,0.8291666666666667,0.8165645605444811,0.8291666666666667,0.8121255041729006,0.829391290148767,0.5431816260019938,128,3,0.001,128,True,0.008,5,951.0358998775482
rgin,0.8069444444444445,0.8050630074614578,0.8069444444444445,0.7691013646410279,0.80856928061708,0.7312726616859436,128,3,0.001,128,True,0.005,5,940.1897048950195
rgin,0.8305555555555556,0.8214200377236226,0.8305555555555556,0.8159629631357513,0.8312472120046889,0.5598564710881975,128,3,0.001,128,True,0.001,5,980.9657649993896
rgin,0.8277777777777777,0.8139813649173431,0.8277777777777777,0.8107068821539829,0.8281505953596849,0.5590302540196312,128,3,0.001,128,True,0.008,7,1323.4334149360657
rgin,0.7861111111111111,0.7739093346849099,0.7861111111111111,0.7503632242624547,0.7864136537500778,0.562865686085489,128,3,0.001,128,True,0.005,7,1280.4527506828308
rgin,0.8291666666666667,0.816873417412691,0.8291666666666667,0.8121119699306457,0.8294109837168476,0.5843599326080746,128,3,0.001,128,True,0.001,7,1265.4977786540985
rgin,0.8125,0.8317177841217688,0.8125,0.7836716454851894,0.8165050008108646,0.57288708753056,128,3,0.001,64,True,0.008,3,619.8192753791809
rgin,0.8347222222222223,0.8392560100514486,0.8347222222222223,0.8238343653436244,0.8394161040445487,0.5084123859802882,128,3,0.001,64,True,0.005,3,614.876877784729
rgin,0.8319444444444445,0.8235446428791847,0.8319444444444445,0.8184391265397064,0.8318774061832701,0.6282527301046583,128,3,0.001,64,True,0.001,3,618.7289905548096
rgin,0.8333333333333334,0.8269130562918119,0.8333333333333334,0.8204608953472652,0.8340263683322322,0.49845172895325557,128,3,0.001,64,True,0.008,5,967.2455952167511
rgin,0.8277777777777777,0.8157478564174167,0.8277777777777777,0.8128807896293104,0.8269689812748452,0.682186922762129,128,3,0.001,64,True,0.005,5,968.0071020126343
rgin,0.8027777777777778,0.8048919527641213,0.8027777777777778,0.7651979336821538,0.8040996284054922,0.516615781850285,128,3,0.001,64,True,0.001,5,956.4337844848633
rgin,0.8083333333333333,0.8293087536684035,0.8083333333333333,0.7755522438588164,0.81188961619548,0.6225931081506941,128,3,0.001,64,True,0.008,7,1326.0985839366913
rgin,0.8277777777777777,0.8156194729958872,0.8277777777777777,0.8116875877495231,0.8275794818853458,0.5648855255709754,128,3,0.001,64,True,0.005,7,1318.921908378601
rgin,0.8319444444444445,0.8255602424389981,0.8319444444444445,0.819496419672897,0.8321948665007304,0.5440972079833348,128,3,0.001,64,True,0.001,7,1327.265102148056
rgin,0.7527777777777778,0.7693984433108344,0.7527777777777778,0.7195575749119543,0.748154493842908,0.7178878161642287,128,3,0.0001,256,True,0.008,3,1014.3022105693817
rgin,0.7694444444444445,0.7882290703857647,0.7694444444444445,0.7586261581926448,0.7600242886844157,0.7451824757787916,128,3,0.0001,256,True,0.005,3,1005.9377400875092
rgin,0.7722222222222223,0.737595551044656,0.7722222222222223,0.7479930355680254,0.7695910263217127,0.8079181220796373,128,3,0.0001,256,True,0.001,3,1047.9024708271027
rgin,0.7902777777777777,0.7943726909114464,0.7902777777777777,0.7812598080254533,0.7883545920893933,0.7096011519432068,128,3,0.0001,256,True,0.008,5,1724.5559511184692
rgin,0.7333333333333333,0.7379258535346648,0.7333333333333333,0.709504384483682,0.7149469966122172,0.8354768647087945,128,3,0.0001,256,True,0.005,5,1829.65993642807
rgin,0.775,0.7362989605196044,0.775,0.741946955525378,0.7707274734453257,0.7155884795718723,128,3,0.0001,256,True,0.001,5,1802.3955783843994
rgin,0.7666666666666667,0.7240984172767886,0.7666666666666667,0.7344169401853078,0.7641530190564197,0.7171826865937975,128,3,0.0001,256,True,0.008,7,2496.4071340560913
rgin,0.7,0.6844209490469889,0.7,0.6676637342031183,0.6831225419510095,0.8942851212289599,128,3,0.0001,256,True,0.005,7,2491.425070285797
rgin,0.7291666666666666,0.7584126189617908,0.7291666666666666,0.7144851508706043,0.7351401130408376,0.7722322384516398,128,3,0.0001,256,True,0.001,7,2488.870419740677
rgin,0.775,0.7537063805769263,0.775,0.731174359448088,0.7737383459462847,0.6331304722362094,128,3,0.0001,128,True,0.008,3,569.2909276485443
rgin,0.6736111111111112,0.8192225658528905,0.6736111111111112,0.6814680447663934,0.6569585724223539,0.7332646608352661,128,3,0.0001,128,True,0.005,3,589.4786968231201
rgin,0.7666666666666667,0.6835707152059094,0.7666666666666667,0.7122536521873971,0.7646636165325723,0.6691199004650116,128,3,0.0001,128,True,0.001,3,567.8301627635956
rgin,0.7888888888888889,0.7609406030751305,0.7888888888888889,0.7645379425133954,0.7794216655011474,0.6468954728709326,128,3,0.0001,128,True,0.008,5,944.6626040935516
