model,acc,prec,rec,f1,bal_acc,loss,hidden,layers,lr,batch_size,fold,flag,step_size,m,train_time,test_time
rgin,0.974477958236659,0.974488450032075,0.974477958236659,0.9744779582366588,0.974483204134367,0.16426873554555557,128,6,0.001,32,fold_2,False,-1,-1,248.3985469341278,0.6638882160186768
rgin,0.9907192575406032,0.9908879983125922,0.9907192575406032,0.9907182581928774,0.9906976744186047,0.043921218601567565,128,6,0.001,32,fold_3,False,-1,-1,660.9757833480835,0.7659871578216553
rgin,0.9651972157772621,0.9654459320762037,0.9651972157772621,0.9651915941133683,0.9651701119724376,0.10769007853696905,128,6,0.001,16,fold_0,False,-1,-1,250.41550087928772,0.625443696975708
rgin,0.974477958236659,0.9744879008900323,0.974477958236659,0.9744776834471031,0.974472437553833,0.14066147752400063,128,6,0.001,16,fold_1,False,-1,-1,295.08715653419495,0.7047092914581299
rgin,0.988399071925754,0.9884941098944718,0.988399071925754,0.9883986972127233,0.9884151593453919,0.06745487871188714,128,6,0.001,16,fold_2,False,-1,-1,668.6055827140808,0.7685010433197021
rgin,0.9907192575406032,0.9907613300798569,0.9907192575406032,0.9907189577621096,0.9907084409991387,0.03533782621331323,128,6,0.001,16,fold_3,False,-1,-1,427.2456011772156,0.6188631057739258
rgin,0.974477958236659,0.9744879008900323,0.974477958236659,0.9744776834471031,0.974472437553833,0.10823261828794903,128,6,0.001,8,fold_0,False,-1,-1,403.3932681083679,0.6022882461547852
rgin,0.974477958236659,0.974488450032075,0.974477958236659,0.9744779582366588,0.974483204134367,0.12919576687245626,128,6,0.001,8,fold_1,False,-1,-1,295.72016048431396,0.7164452075958252
rgin,0.9605568445475638,0.9605671864601881,0.9605568445475638,0.9605568445475638,0.960562015503876,0.1416419346896789,128,6,0.001,8,fold_2,False,-1,-1,281.5917809009552,0.7761831283569336
rgin,0.9860788863109049,0.9861204591762955,0.9860788863109049,0.9860784366431643,0.9860680447889749,0.05887306408563374,128,6,0.001,8,fold_3,False,-1,-1,525.1303820610046,0.7175638675689697
rgin,0.9791183294663574,0.9793752946475752,0.9791183294663574,0.979114956468021,0.9790913006029285,0.09472895836729876,128,7,0.001,64,fold_0,False,-1,-1,639.2147943973541,0.7047028541564941
rgin,0.9605568445475638,0.961357871736535,0.9605568445475638,0.9605377243015739,0.9605081826012059,0.13955403210297054,128,7,0.001,64,fold_1,False,-1,-1,365.0980966091156,0.8003811836242676
rgin,0.974477958236659,0.9745691105275499,0.974477958236659,0.9744763093928076,0.9744616709732989,0.1364218166352978,128,7,0.001,64,fold_2,False,-1,-1,378.04286670684814,0.814767599105835
rgin,0.9930394431554525,0.9931347932492133,0.9930394431554525,0.9930389934707657,0.9930232558139536,0.03878790062361693,128,7,0.001,64,fold_3,False,-1,-1,435.14750504493713,0.8461906909942627
rgin,0.9767981438515081,0.9769614865182321,0.9767981438515081,0.9767956454821938,0.9767764857881137,0.09361450988237514,128,7,0.001,32,fold_0,False,-1,-1,284.17922949790955,0.5794675350189209
rgin,0.9698375870069605,0.970092247621085,0.9698375870069605,0.9698343392842231,0.9698643410852713,0.14236162481030012,128,7,0.001,32,fold_1,False,-1,-1,266.9925992488861,0.8553016185760498
rgin,0.962877030162413,0.9629161046584893,0.962877030162413,0.9628758310484383,0.9628660637381568,0.14878805260024877,128,7,0.001,32,fold_2,False,-1,-1,238.55975365638733,0.8367695808410645
rgin,0.9907192575406032,0.99076172616054,0.9907192575406032,0.9907191576187422,0.9907299741602067,0.020830535219675428,128,7,0.001,32,fold_3,False,-1,-1,836.7974364757538,0.847731351852417
rgin,0.9791183294663574,0.9791284220089775,0.9791183294663574,0.9791181046385388,0.9791128337639965,0.0811080000149367,128,7,0.001,16,fold_0,False,-1,-1,289.1049060821533,0.7258152961730957
rgin,0.9721577726218097,0.9723216868291137,0.9721577726218097,0.9721559739508475,0.9721791559000861,0.135478382617918,128,7,0.001,16,fold_1,False,-1,-1,311.0156080722809,0.7369086742401123
rgin,0.9767981438515081,0.9769634573264352,0.9767981438515081,0.9767966449590397,0.9768195521102498,0.14355230051375872,128,7,0.001,16,fold_2,False,-1,-1,383.078143119812,0.8841719627380371
rgin,0.9953596287703016,0.9954022009834181,0.9953596287703016,0.9953594788810547,0.9953488372093023,0.028039537802373175,128,7,0.001,16,fold_3,False,-1,-1,498.36480259895325,0.8524861335754395
rgin,0.9698375870069605,0.9700890529333275,0.9698375870069605,0.9698327148982525,0.9698105081826012,0.1384957013716554,128,7,0.001,8,fold_0,False,-1,-1,360.39767813682556,0.7431783676147461
rgin,0.9721577726218097,0.9721978464656119,0.9721577726218097,0.9721568732863286,0.9721468561584841,0.13038677699958987,128,7,0.001,8,fold_1,False,-1,-1,287.56810235977173,0.8559505939483643
rgin,0.974477958236659,0.9744879008900323,0.974477958236659,0.9744776834471031,0.974472437553833,0.10958619566154591,128,7,0.001,8,fold_2,False,-1,-1,450.5353467464447,0.868276834487915
rgin,0.9953596287703016,0.9954022009834181,0.9953596287703016,0.9953594788810547,0.9953488372093023,0.045014180899370815,128,7,0.001,8,fold_3,False,-1,-1,692.4792461395264,0.8485395908355713
rgin,0.9791183294663574,0.9792105312079658,0.9791183294663574,0.9791169804122972,0.9791020671834625,0.11679333021427805,64,4,0.001,64,fold_0,False,-1,-1,192.68669652938843,0.2034618854522705
rgin,0.9698375870069605,0.9698480288414459,0.9698375870069605,0.9698375870069605,0.9698428079242032,0.17705306626873613,64,4,0.001,64,fold_1,False,-1,-1,129.68560600280762,0.237091064453125
rgin,0.9721577726218097,0.9721990421277718,0.9721577726218097,0.9721574728562264,0.9721683893195521,0.16666158527274144,64,4,0.001,64,fold_2,False,-1,-1,124.69342947006226,0.25293540954589844
rgin,0.9535962877030162,0.9537546048398269,0.9535962877030162,0.9535932899180796,0.9536175710594315,0.13739549066102144,64,4,0.001,64,fold_3,False,-1,-1,165.06068468093872,0.20219016075134277
rgin,0.9651972157772621,0.9652068586521418,0.9651972157772621,0.9651968410642314,0.9651916451335056,0.11731801315139452,64,4,0.001,32,fold_0,False,-1,-1,188.47263383865356,0.1991119384765625
rgin,0.9860788863109049,0.9860788863109049,0.9860788863109049,0.9860788863109049,0.9860788113695091,0.1200497182509635,64,4,0.001,32,fold_1,False,-1,-1,188.5170967578888,0.23047757148742676
rgin,0.9698375870069605,0.9698473797710871,0.9698375870069605,0.9698372622556672,0.9698320413436692,0.1992367697909924,64,4,0.001,32,fold_2,False,-1,-1,92.66591334342957,0.23865818977355957
rgin,0.9791183294663574,0.9793752946475752,0.9791183294663574,0.979114956468021,0.9790913006029285,0.057498013267937506,64,4,0.001,32,fold_3,False,-1,-1,259.172651052475,0.2292923927307129
rgin,0.9767981438515081,0.9767981438515081,0.9767981438515081,0.9767981438515081,0.9767980189491817,0.11348322494573494,64,4,0.001,16,fold_0,False,-1,-1,102.42810344696045,0.19683837890625
rgin,0.9767981438515081,0.9767981438515081,0.9767981438515081,0.9767981438515081,0.9767980189491817,0.13856423856245392,64,4,0.001,16,fold_1,False,-1,-1,104.2418920993805,0.22929692268371582
rgin,0.9698375870069605,0.9698473797710871,0.9698375870069605,0.9698372622556672,0.9698320413436692,0.19541229488297848,64,4,0.001,16,fold_2,False,-1,-1,111.84857940673828,0.2406787872314453
rgin,0.9791183294663574,0.9799535962877031,0.9791183294663574,0.9791082069831862,0.9790697674418605,0.08617234120270768,64,4,0.001,16,fold_3,False,-1,-1,160.1364517211914,0.2331552505493164
rgin,0.9698375870069605,0.9698473797710871,0.9698375870069605,0.9698372622556672,0.9698320413436692,0.13514065006510148,64,4,0.001,8,fold_0,False,-1,-1,130.17009711265564,0.2102069854736328
rgin,0.9767981438515081,0.9768387173691732,0.9767981438515081,0.9767973944052739,0.9767872523686477,0.13624274766984507,64,4,0.001,8,fold_1,False,-1,-1,119.4390516281128,0.22340106964111328
rgin,0.962877030162413,0.9629177001113877,0.962877030162413,0.9628766304749684,0.9628875968992248,0.2031225152400143,64,4,0.001,8,fold_2,False,-1,-1,114.56871938705444,0.24309992790222168
rgin,0.9930394431554525,0.9930499853658132,0.9930394431554525,0.9930393682128463,0.9930340223944876,0.023544625115522515,64,4,0.001,8,fold_3,False,-1,-1,380.62248396873474,0.224196195602417
rgin,0.9605568445475638,0.9606448484863023,0.9605568445475638,0.960554296334339,0.9605404823428079,0.16894502818515295,64,5,0.001,64,fold_0,False,-1,-1,139.0493721961975,0.19990873336791992
rgin,0.9466357308584686,0.9466459228883013,0.9466357308584686,0.9466357308584686,0.946640826873385,0.18218561974537759,64,5,0.001,64,fold_1,False,-1,-1,167.83819270133972,0.27388882637023926
rgin,0.9791183294663574,0.9791288712227038,0.9791183294663574,0.9791183294663574,0.9791236003445305,0.17673072125114447,64,5,0.001,64,fold_2,False,-1,-1,216.52963590621948,0.22175121307373047
rgin,0.9860788863109049,0.9862458277144722,0.9860788863109049,0.9860773872893162,0.9860572782084409,0.05106301408200557,64,5,0.001,64,fold_3,False,-1,-1,271.90940833091736,0.2720966339111328
rgin,0.9860788863109049,0.9861204591762955,0.9860788863109049,0.9860784366431643,0.9860680447889749,0.09831235929891433,64,5,0.001,32,fold_0,False,-1,-1,202.59655857086182,0.2517423629760742
rgin,0.9651972157772621,0.9652862691667181,0.9651972157772621,0.9651949673538286,0.9651808785529716,0.12810729301843593,64,5,0.001,32,fold_1,False,-1,-1,220.3916335105896,0.28562140464782715
rgin,0.9767981438515081,0.9767981438515081,0.9767981438515081,0.9767981438515081,0.9767980189491817,0.20553045910016013,64,5,0.001,32,fold_2,False,-1,-1,195.48838067054749,0.2825968265533447
rgin,0.9907192575406032,0.9907192575406032,0.9907192575406032,0.9907192575406032,0.9907192075796727,0.03989433115585912,64,5,0.001,32,fold_3,False,-1,-1,297.3087954521179,0.2845492362976074
rgin,0.9814385150812065,0.9816036571163522,0.9814385150812065,0.9814365163857551,0.9814168819982774,0.12328651322704456,64,5,0.001,16,fold_0,False,-1,-1,149.58198380470276,0.2398238182067871
rgin,0.9767981438515081,0.9768397131359638,0.9767981438515081,0.9767978940468554,0.9768087855297157,0.12586485003304868,64,5,0.001,16,fold_1,False,-1,-1,224.26474928855896,0.2726399898529053
rgin,0.9559164733178654,0.9561643863004087,0.9559164733178654,0.9559117266461723,0.9559431524547803,0.20760060711969078,64,5,0.001,16,fold_2,False,-1,-1,125.80633163452148,0.2786555290222168
rgin,0.9907192575406032,0.9907613300798569,0.9907192575406032,0.9907189577621096,0.9907084409991387,0.04802619810853577,64,5,0.001,16,fold_3,False,-1,-1,222.35873556137085,0.26953816413879395
rgin,0.9698375870069605,0.9698473797710871,0.9698375870069605,0.9698372622556672,0.9698320413436692,0.12139375522525293,64,5,0.001,8,fold_0,False,-1,-1,128.25522685050964,0.23545455932617188
rgin,0.9698375870069605,0.9698480288414459,0.9698375870069605,0.9698375870069605,0.9698428079242032,0.1527397396246062,64,5,0.001,8,fold_1,False,-1,-1,167.41893315315247,0.2704470157623291
rgin,0.974477958236659,0.9745691105275499,0.974477958236659,0.9744763093928076,0.9744616709732989,0.09889350707044181,64,5,0.001,8,fold_2,False,-1,-1,235.5408375263214,0.27939748764038086
rgin,0.9791183294663574,0.9791284220089775,0.9791183294663574,0.9791181046385388,0.9791128337639965,0.06728365872133082,64,5,0.001,8,fold_3,False,-1,-1,275.7856066226959,0.2862522602081299
rgin,0.9791183294663574,0.9793752946475752,0.9791183294663574,0.979114956468021,0.9790913006029285,0.11534598710884074,64,6,0.001,64,fold_0,False,-1,-1,213.43623995780945,0.26914477348327637
rgin,0.9605568445475638,0.9606448484863023,0.9605568445475638,0.960554296334339,0.9605404823428079,0.14032242901130576,64,6,0.001,64,fold_1,False,-1,-1,265.5436816215515,0.3138399124145508
rgin,0.9698375870069605,0.9700890529333275,0.9698375870069605,0.9698327148982525,0.9698105081826012,0.15004500634363246,64,6,0.001,64,fold_2,False,-1,-1,154.768563747406,0.28760242462158203
rgin,0.9953596287703016,0.9954022009834181,0.9953596287703016,0.9953594788810547,0.9953488372093023,0.03198652088711267,64,6,0.001,64,fold_3,False,-1,-1,413.473849773407,0.33567357063293457
rgin,0.9837587006960556,0.9837692924133328,0.9837587006960556,0.9837587006960556,0.9837639965546943,0.12464982854621592,64,6,0.001,32,fold_0,False,-1,-1,234.5342767238617,0.27716803550720215
rgin,0.9698375870069605,0.9698480288414459,0.9698375870069605,0.9698375870069605,0.9698428079242032,0.15553375572968803,64,6,0.001,32,fold_1,False,-1,-1,227.69937324523926,0.32959771156311035
rgin,0.9675174013921114,0.9678780457874364,0.9675174013921114,0.967510055237089,0.9674849267872524,0.13033066867157092,64,6,0.001,32,fold_2,False,-1,-1,329.2969501018524,0.32937097549438477
rgin,0.9930394431554525,0.9931347932492133,0.9930394431554525,0.9930389934707657,0.9930232558139536,0.04916764383491673,64,6,0.001,32,fold_3,False,-1,-1,228.76865768432617,0.3186662197113037
rgin,0.9698375870069605,0.9700890529333275,0.9698375870069605,0.9698327148982525,0.9698105081826012,0.12496763736597347,64,6,0.001,16,fold_0,False,-1,-1,197.65762734413147,0.27672266960144043
rgin,0.9675174013921114,0.9681652766095037,0.9675174013921114,0.9675076065187481,0.9675602928509905,0.1460728902810549,64,6,0.001,16,fold_1,False,-1,-1,110.63389420509338,0.321392297744751
rgin,0.9860788863109049,0.9861210551523479,0.9860788863109049,0.9860787364281132,0.9860895779500432,0.10989985361764437,64,6,0.001,16,fold_2,False,-1,-1,380.5909745693207,0.3369731903076172
rgin,0.988399071925754,0.988662729381987,0.988399071925754,0.9883978228016242,0.9884259259259259,0.04992589860584094,64,6,0.001,16,fold_3,False,-1,-1,266.1756315231323,0.31778979301452637
rgin,0.9860788863109049,0.9860788863109049,0.9860788863109049,0.9860788863109049,0.9860788113695091,0.1016884194017148,64,6,0.001,8,fold_0,False,-1,-1,235.03411722183228,0.2797715663909912
rgin,0.9791183294663574,0.9792118684134866,0.9791183294663574,0.9791176549829022,0.9791343669250646,0.16572601268858825,64,6,0.001,8,fold_1,False,-1,-1,191.4487636089325,0.33188462257385254
rgin,0.9814385150812065,0.981480384144156,0.9814385150812065,0.9814383152374844,0.9814491817398794,0.13958284023742942,64,6,0.001,8,fold_2,False,-1,-1,202.74069666862488,0.3254408836364746
rgin,0.9930394431554525,0.9930499853658132,0.9930394431554525,0.9930393682128463,0.9930340223944876,0.01881259243682528,64,6,0.001,8,fold_3,False,-1,-1,371.7390055656433,0.33411717414855957
rgin,0.9791183294663574,0.9792105312079658,0.9791183294663574,0.9791169804122972,0.9791020671834625,0.095935890636906,64,7,0.001,64,fold_0,False,-1,-1,302.158566236496,0.3182871341705322
rgin,0.9489559164733179,0.9491128343425052,0.9489559164733179,0.9489526189098876,0.9489771748492679,0.1416138566753842,64,7,0.001,64,fold_1,False,-1,-1,245.65936303138733,0.3012685775756836
rgin,0.9721577726218097,0.9721577726218097,0.9721577726218097,0.9721577726218097,0.9721576227390181,0.11537367368242303,64,7,0.001,64,fold_2,False,-1,-1,315.99914026260376,0.38252949714660645
rgin,0.9953596287703016,0.9953596287703016,0.9953596287703016,0.9953596287703016,0.9953596037898363,0.021204675841653014,64,7,0.001,64,fold_3,False,-1,-1,434.2853169441223,0.363936185836792
rgin,0.9767981438515081,0.9767981438515081,0.9767981438515081,0.9767981438515081,0.9767980189491817,0.1060964240500241,64,7,0.001,32,fold_0,False,-1,-1,159.49427437782288,0.316558837890625
rgin,0.9651972157772621,0.96568602342275,0.9651972157772621,0.965186720422375,0.9651593453919036,0.1418812635296355,64,7,0.001,32,fold_1,False,-1,-1,307.14807081222534,0.3381509780883789
rgin,0.9721577726218097,0.9721990421277718,0.9721577726218097,0.9721574728562264,0.9721683893195521,0.13314525769232596,64,7,0.001,32,fold_2,False,-1,-1,143.2273986339569,0.3756217956542969
rgin,0.9953596287703016,0.9953596287703016,0.9953596287703016,0.9953596287703016,0.9953596037898363,0.021923693798032964,64,7,0.001,32,fold_3,False,-1,-1,390.9204800128937,0.36280012130737305
rgin,0.9814385150812065,0.9816036571163522,0.9814385150812065,0.9814365163857551,0.9814168819982774,0.1237443427159829,64,7,0.001,16,fold_0,False,-1,-1,203.8163549900055,0.3148536682128906
rgin,0.9791183294663574,0.9791288712227038,0.9791183294663574,0.9791183294663574,0.9791236003445305,0.1386272118485202,64,7,0.001,16,fold_1,False,-1,-1,223.12598872184753,0.37264060974121094
rgin,0.9651972157772621,0.9652885061920086,0.9651972157772621,0.96519609163817,0.9652131782945736,0.13338291344260947,64,7,0.001,16,fold_2,False,-1,-1,134.66725254058838,0.3935730457305908
rgin,0.988399071925754,0.9884097136039617,0.988399071925754,0.9883990719257542,0.9884043927648579,0.033215280894509876,64,7,0.001,16,fold_3,False,-1,-1,260.58656334877014,0.37732982635498047
rgin,0.9767981438515081,0.9768387173691732,0.9767981438515081,0.9767973944052739,0.9767872523686477,0.10280557303946561,64,7,0.001,8,fold_0,False,-1,-1,230.4170937538147,0.2833676338195801
rgin,0.9791183294663574,0.9791284220089775,0.9791183294663574,0.9791181046385388,0.9791128337639965,0.11234140924443847,64,7,0.001,8,fold_1,False,-1,-1,322.70174908638,0.3727271556854248
rgin,0.9791183294663574,0.9791288712227038,0.9791183294663574,0.9791183294663574,0.9791236003445305,0.1545414271701793,64,7,0.001,8,fold_2,False,-1,-1,183.78483057022095,0.3818540573120117
rgin,0.9837587006960556,0.9837689431279228,0.9837587006960556,0.9837585258299746,0.9837532299741603,0.067570580938818,64,7,0.001,8,fold_3,False,-1,-1,410.7195956707001,0.3748757839202881
