model,acc,prec,rec,f1,bal_acc,loss,hidden,layers,lr,batch_size,fold,flag,step_size,m,train_time,test_time
rgin,0.9595959595959596,0.9429342444048325,0.9595959595959596,0.9488434602606525,0.7901785714285715,0.3692116087509526,128,5,0.001,32,fold_3,False,-1,-1,73.10545802116394,0.14502167701721191
rgin,0.9595959595959596,0.9411383591789699,0.9595959595959596,0.949416151717942,0.7782738095238096,0.4583017938967907,128,5,0.001,16,fold_0,False,-1,-1,91.6092541217804,0.1394822597503662
rgin,0.9646464646464646,0.969062669707831,0.9646464646464646,0.9647693488169679,0.9112103174603176,0.21139418055312803,128,5,0.001,16,fold_1,False,-1,-1,99.69612383842468,0.14707350730895996
rgin,0.9646464646464646,0.9743589743589745,0.9646464646464646,0.96505374360488,0.9095568783068783,0.1666761004563534,128,5,0.001,16,fold_2,False,-1,-1,111.03798794746399,0.14228415489196777
rgin,0.9646464646464646,0.948316079534985,0.9646464646464646,0.9538491098273708,0.8020833333333334,0.392058815393183,128,5,0.001,16,fold_3,False,-1,-1,76.26884603500366,0.13862204551696777
rgin,0.9494949494949495,0.9338632269038378,0.9494949494949495,0.9385345373580668,0.7574404761904763,0.5528920539701828,128,5,0.001,8,fold_0,False,-1,-1,127.8987352848053,0.14207243919372559
rgin,0.9595959595959596,0.9533636249971584,0.9595959595959596,0.9561576549811842,0.8680555555555557,0.3254176089257905,128,5,0.001,8,fold_1,False,-1,-1,190.80502223968506,0.145707368850708
rgin,0.9646464646464646,0.9671620046620046,0.9646464646464646,0.9638731060606062,0.8797949735449736,0.15064299821552604,128,5,0.001,8,fold_2,False,-1,-1,195.90865969657898,0.1457374095916748
rgin,0.9747474747474747,0.9561724207246595,0.9747474747474747,0.9648728083510691,0.8214285714285715,0.4600396249067001,128,5,0.001,8,fold_3,False,-1,-1,130.72967052459717,0.1414949893951416
rgin,0.9494949494949495,0.9328454915611364,0.9494949494949495,0.9396381113751175,0.7665343915343916,0.5007004840205415,128,5,0.001,4,fold_0,False,-1,-1,197.11271500587463,0.13930606842041016
rgin,0.9696969696969697,0.9719641254524976,0.9696969696969697,0.9679626912748571,0.9004629629629629,0.3920617470837603,128,5,0.001,4,fold_1,False,-1,-1,299.15824842453003,0.15036988258361816
rgin,0.9696969696969697,0.9757575757575757,0.9696969696969697,0.9700732818379877,0.8916997354497355,0.12756571926251806,128,5,0.001,4,fold_2,False,-1,-1,327.0639748573303,0.14599204063415527
rgin,0.9646464646464646,0.948316079534985,0.9646464646464646,0.9538491098273708,0.8020833333333334,0.40523496669049214,128,5,0.001,4,fold_3,False,-1,-1,169.61899638175964,0.14278364181518555
rgin,0.8787878787878788,0.8812321722205443,0.8787878787878788,0.8651210989446284,0.7254840067340068,0.6513464625435647,128,5,0.0001,64,fold_0,False,-1,-1,121.16157531738281,0.1418454647064209
rgin,0.9494949494949495,0.9408371505755225,0.9494949494949495,0.9432424890738924,0.8442460317460317,0.29013158636863784,128,5,0.0001,64,fold_1,False,-1,-1,216.1295349597931,0.1494143009185791
rgin,0.9595959595959596,0.9525367309458218,0.9595959595959596,0.9547881919974944,0.838128306878307,0.2147526319580849,128,5,0.0001,64,fold_2,False,-1,-1,223.9202742576599,0.14343619346618652
rgin,0.9393939393939394,0.9198847448847448,0.9393939393939394,0.9271429710133888,0.777281746031746,0.5894229226943218,128,5,0.0001,64,fold_3,False,-1,-1,162.48096466064453,0.15307927131652832
rgin,0.9090909090909091,0.9139332067658412,0.9090909090909091,0.9003346607710934,0.7569444444444445,0.6422792703214318,128,5,0.0001,32,fold_0,False,-1,-1,133.88199877738953,0.15024542808532715
rgin,0.9444444444444444,0.9466725568773469,0.9444444444444444,0.9418342006577302,0.8665674603174603,0.24670850267313948,128,5,0.0001,32,fold_1,False,-1,-1,268.1270635128021,0.16056108474731445
rgin,0.9646464646464646,0.9682983682983682,0.9646464646464646,0.9638731060606062,0.9095568783068783,0.19636656449298667,128,5,0.0001,32,fold_2,False,-1,-1,273.8487448692322,0.15003252029418945
rgin,0.9545454545454546,0.9494178877981694,0.9545454545454546,0.9483632813937811,0.8630952380952381,0.508997787655604,128,5,0.0001,32,fold_3,False,-1,-1,146.34960770606995,0.148223876953125
rgin,0.9393939393939394,0.9385399134988738,0.9393939393939394,0.9262233053667184,0.7946428571428571,0.6047317951616614,128,5,0.0001,16,fold_0,False,-1,-1,182.23891758918762,0.14640116691589355
rgin,0.9545454545454546,0.9544973178217554,0.9545454545454546,0.9525283253303494,0.8561507936507936,0.26279862300314083,128,5,0.0001,16,fold_1,False,-1,-1,248.38813662528992,0.14799976348876953
rgin,0.9343434343434344,0.9687275049344014,0.9343434343434344,0.945944291398837,0.9016203703703703,0.23617892245752642,128,5,0.0001,16,fold_2,False,-1,-1,212.72549510002136,0.14362359046936035
rgin,0.9595959595959596,0.9495821854912764,0.9595959595959596,0.9534806198824688,0.8708664021164022,0.4984451378836776,128,5,0.0001,16,fold_3,False,-1,-1,132.93300771713257,0.14308428764343262
rgin,0.9545454545454546,0.9518900818490421,0.9545454545454546,0.9442561811635695,0.8258928571428571,0.5840054744421833,128,5,0.0001,8,fold_0,False,-1,-1,259.8167726993561,0.14995026588439941
rgin,0.9494949494949495,0.957448831904946,0.9494949494949495,0.9515477463712757,0.8548280423280423,0.2768183946609497,128,5,0.0001,8,fold_1,False,-1,-1,279.1203877925873,0.15605688095092773
rgin,0.9444444444444444,0.946343779677113,0.9444444444444444,0.9413968627402518,0.8596230158730158,0.24631800991718214,128,5,0.0001,8,fold_2,False,-1,-1,212.32617282867432,0.15181279182434082
rgin,0.9848484848484849,0.9753703703703703,0.9848484848484849,0.9799593091518557,0.9153439153439153,0.5304750267115205,128,5,0.0001,8,fold_3,False,-1,-1,269.10702300071716,0.1485457420349121
rgin,0.9444444444444444,0.9433883983473587,0.9444444444444444,0.9341964609589217,0.8065476190476191,0.549213854351429,128,5,0.0001,4,fold_0,False,-1,-1,296.66331458091736,0.14147281646728516
rgin,0.9545454545454546,0.9594206303003068,0.9545454545454546,0.9509816188960574,0.8692129629629629,0.20034081767303774,128,5,0.0001,4,fold_1,False,-1,-1,422.1263020038605,0.1566462516784668
rgin,0.9646464646464646,0.9671620046620046,0.9646464646464646,0.9638731060606062,0.8797949735449736,0.17953805806058826,128,5,0.0001,4,fold_2,False,-1,-1,406.7148005962372,0.14567351341247559
rgin,0.9494949494949495,0.9608404558404559,0.9494949494949495,0.9511291588728419,0.8470568783068783,0.41868221654434395,128,5,0.0001,4,fold_3,False,-1,-1,273.69201254844666,0.14528894424438477
rgin,0.9595959595959596,0.9420310065832455,0.9595959595959596,0.9496670264786208,0.7782738095238096,0.43982353008756736,128,6,0.001,64,fold_0,False,-1,-1,133.72845911979675,0.15641093254089355
rgin,0.9343434343434344,0.9275856083467077,0.9343434343434344,0.9252371403106697,0.7549603174603176,0.3395810602891325,128,6,0.001,64,fold_1,False,-1,-1,77.4724280834198,0.16556501388549805
rgin,0.9242424242424242,0.9376191989828353,0.9242424242424242,0.9270476823653228,0.8298611111111112,0.2678761738117295,128,6,0.001,64,fold_2,False,-1,-1,106.5163996219635,0.16370892524719238
rgin,0.9494949494949495,0.9445655354746264,0.9494949494949495,0.9400331826970305,0.8500330687830688,0.47319820493158665,128,6,0.001,64,fold_3,False,-1,-1,73.6296865940094,0.16005921363830566
rgin,0.9292929292929293,0.9303672735179586,0.9292929292929293,0.9202212222978712,0.8030753968253969,0.44453944431410897,128,6,0.001,32,fold_0,False,-1,-1,68.58069467544556,0.15912175178527832
rgin,0.9646464646464646,0.9622414255658631,0.9646464646464646,0.9618352130686096,0.8799603174603176,0.2575555148750845,128,6,0.001,32,fold_1,False,-1,-1,95.43201804161072,0.16466379165649414
rgin,0.9595959595959596,0.9669823232323232,0.9595959595959596,0.9602882972961713,0.908234126984127,0.17816414443230388,128,6,0.001,32,fold_2,False,-1,-1,100.29428815841675,0.16417264938354492
rgin,0.9747474747474747,0.9715123456790122,0.9747474747474747,0.9725156714356212,0.9126984126984127,0.5001402168882766,128,6,0.001,32,fold_3,False,-1,-1,106.17351269721985,0.16196465492248535
rgin,0.9545454545454546,0.9363892548675158,0.9545454545454546,0.9433109246679733,0.7663690476190476,0.3634561747312546,128,6,0.001,16,fold_0,False,-1,-1,101.03493189811707,0.16064047813415527
rgin,0.9494949494949495,0.9388434229769563,0.9494949494949495,0.9432838185779361,0.7847222222222223,0.343810584810045,128,6,0.001,16,fold_1,False,-1,-1,133.10636830329895,0.1760549545288086
rgin,0.9646464646464646,0.9652680652680653,0.9646464646464646,0.9638731060606062,0.8797949735449736,0.15305780175358358,128,6,0.001,16,fold_2,False,-1,-1,157.3738386631012,0.17505931854248047
rgin,0.9545454545454546,0.9415820728009784,0.9545454545454546,0.9407672422000485,0.78125,0.3908848940122007,128,6,0.001,16,fold_3,False,-1,-1,95.46200728416443,0.1653730869293213
rgin,0.9242424242424242,0.9090926219559939,0.9242424242424242,0.9134173881601233,0.7493386243386243,0.5055443198993953,128,6,0.001,8,fold_0,False,-1,-1,129.43591928482056,0.16350150108337402
rgin,0.9646464646464646,0.9677942212825933,0.9646464646464646,0.963834422657952,0.8991402116402116,0.2564418273742753,128,6,0.001,8,fold_1,False,-1,-1,187.65400576591492,0.1701810359954834
rgin,0.9646464646464646,0.9667771464646465,0.9646464646464646,0.9645775338688725,0.8797949735449736,0.14490820181490194,128,6,0.001,8,fold_2,False,-1,-1,216.99804854393005,0.16427397727966309
rgin,0.9545454545454546,0.9681129476584022,0.9545454545454546,0.9508304912079769,0.8675595238095237,0.4924428801362713,128,6,0.001,8,fold_3,False,-1,-1,163.4582588672638,0.16513705253601074
rgin,0.9595959595959596,0.9438500388500388,0.9595959595959596,0.9505476328651795,0.7888558201058201,0.5106370972111972,128,6,0.001,4,fold_0,False,-1,-1,260.4386463165283,0.16591668128967285
rgin,0.9646464646464646,0.9706152433425161,0.9646464646464646,0.962222445943376,0.888558201058201,0.19330100579695267,128,6,0.001,4,fold_1,False,-1,-1,304.2163050174713,0.17328524589538574
rgin,0.9747474747474747,0.9780330183555989,0.9747474747474747,0.9751077441077441,0.9333664021164022,0.11260920273836213,128,6,0.001,4,fold_2,False,-1,-1,489.4810559749603,0.16322064399719238
rgin,0.9646464646464646,0.9473534363240245,0.9646464646464646,0.9535572649744573,0.8020833333333334,0.38009356368671765,128,6,0.001,4,fold_3,False,-1,-1,242.1957573890686,0.17417693138122559
rgin,0.9595959595959596,0.9393365678249399,0.9595959595959596,0.9485833849476751,0.7767857142857143,0.6783179794297074,128,6,0.0001,64,fold_0,False,-1,-1,192.31608772277832,0.17218327522277832
rgin,0.9343434343434344,0.9381074922410256,0.9343434343434344,0.9284926312122644,0.8159722222222223,0.2923111885485023,128,6,0.0001,64,fold_1,False,-1,-1,262.470192193985,0.17648839950561523
rgin,0.9595959595959596,0.9619582926034539,0.9595959595959596,0.9580861244019138,0.8487103174603176,0.23547761699165962,128,6,0.0001,64,fold_2,False,-1,-1,224.99547219276428,0.16698718070983887
rgin,0.9343434343434344,0.9195795988049509,0.9343434343434344,0.9242996354395878,0.7771164021164022,0.6769342192947262,128,6,0.0001,64,fold_3,False,-1,-1,149.16354203224182,0.1652989387512207
rgin,0.8838383838383839,0.8578296044686615,0.8838383838383839,0.868011128305246,0.6596771284271284,0.6087956305104073,128,6,0.0001,32,fold_0,False,-1,-1,119.46144223213196,0.16509556770324707
rgin,0.9545454545454546,0.9562411909795631,0.9545454545454546,0.9515834746876054,0.8859126984126985,0.20226875459304963,128,6,0.0001,32,fold_1,False,-1,-1,277.4256360530853,0.1693894863128662
rgin,0.9595959595959596,0.9509673852957435,0.9595959595959596,0.9538202538202539,0.8678902116402116,0.2351228769379433,128,6,0.0001,32,fold_2,False,-1,-1,224.25722360610962,0.15892434120178223
rgin,0.9545454545454546,0.9419175731675732,0.9545454545454546,0.946859530678999,0.8055555555555557,0.5555815607158825,128,6,0.0001,32,fold_3,False,-1,-1,190.58589839935303,0.16431236267089844
rgin,0.9191919191919192,0.9189141158807489,0.9191919191919192,0.9086252659336437,0.7807539682539683,0.5270666308475264,128,6,0.0001,16,fold_0,False,-1,-1,166.19279408454895,0.15811467170715332
rgin,0.9646464646464646,0.9666578576462297,0.9646464646464646,0.9643154231389526,0.9097222222222223,0.1931799210683264,128,6,0.0001,16,fold_1,False,-1,-1,372.6456081867218,0.17199301719665527
rgin,0.9444444444444444,0.9527044639947865,0.9444444444444444,0.9466195286195286,0.8936838624338624,0.22608020013630992,128,6,0.0001,16,fold_2,False,-1,-1,247.31373119354248,0.16671228408813477
rgin,0.9393939393939394,0.9287476211389254,0.9393939393939394,0.9302958582660976,0.7784391534391535,0.49988675426052076,128,6,0.0001,16,fold_3,False,-1,-1,173.20629167556763,0.1656508445739746
rgin,0.9141414141414141,0.9168581720952191,0.9141414141414141,0.9010269787836128,0.7804232804232805,0.5957160104404796,128,6,0.0001,8,fold_0,False,-1,-1,190.53402972221375,0.16828155517578125
rgin,0.9595959595959596,0.9577894112777834,0.9595959595959596,0.9559438284037214,0.8680555555555557,0.2192847445757702,128,6,0.0001,8,fold_1,False,-1,-1,319.5331447124481,0.17877674102783203
rgin,0.9545454545454546,0.9528925619834712,0.9545454545454546,0.9518192258502336,0.8963293650793651,0.21497354122123333,128,6,0.0001,8,fold_2,False,-1,-1,258.49961161613464,0.16610503196716309
rgin,0.9747474747474747,0.9666386083052749,0.9747474747474747,0.9700416409708823,0.9021164021164022,0.39300961784943184,128,6,0.0001,8,fold_3,False,-1,-1,219.9188587665558,0.1791822910308838
rgin,0.9444444444444444,0.9287479717885826,0.9444444444444444,0.9314845503080798,0.7470238095238096,0.6174025415170072,128,6,0.0001,4,fold_0,False,-1,-1,266.01258993148804,0.16110444068908691
rgin,0.9494949494949495,0.9623859721243442,0.9494949494949495,0.9457036082016783,0.8740079365079364,0.24888260075540253,128,6,0.0001,4,fold_1,False,-1,-1,399.0133171081543,0.1737985610961914
rgin,0.9545454545454546,0.9542999438832772,0.9545454545454546,0.9530432275511016,0.8368055555555557,0.21716589021562327,128,6,0.0001,4,fold_2,False,-1,-1,413.7279443740845,0.17324447631835938
rgin,0.9494949494949495,0.9318027497194163,0.9494949494949495,0.939163351197105,0.7981150793650794,0.4634340252689641,128,6,0.0001,4,fold_3,False,-1,-1,283.06018829345703,0.16181421279907227
rgin,0.9494949494949495,0.9347558743081132,0.9494949494949495,0.9387854121187454,0.7574404761904763,0.4541731962952951,128,7,0.001,64,fold_0,False,-1,-1,85.34157180786133,0.1871936321258545
rgin,0.9595959595959596,0.9650795748179469,0.9595959595959596,0.9590674048988083,0.8993055555555557,0.2250659887236778,128,7,0.001,64,fold_1,False,-1,-1,94.49027466773987,0.19607782363891602
rgin,0.9646464646464646,0.9635845635845636,0.9646464646464646,0.9630702052577053,0.8783068783068783,0.17398093881631138,128,7,0.001,64,fold_2,False,-1,-1,103.86569333076477,0.19052362442016602
rgin,0.9747474747474747,0.9701967592592592,0.9747474747474747,0.9715101488466775,0.8511904761904763,0.40813809633255005,128,7,0.001,64,fold_3,False,-1,-1,101.94780468940735,0.18917584419250488
rgin,0.9595959595959596,0.9514864549748271,0.9595959595959596,0.9529176658036953,0.8110119047619048,0.44961494929862744,128,7,0.001,32,fold_0,False,-1,-1,123.58183002471924,0.19485116004943848
rgin,0.9545454545454546,0.9556517556517556,0.9545454545454546,0.9525471161834798,0.8561507936507936,0.25833427183555835,128,7,0.001,32,fold_1,False,-1,-1,152.6123697757721,0.2074451446533203
rgin,0.9595959595959596,0.9586394245485155,0.9595959595959596,0.956900221382251,0.8976521164021164,0.17962272179247152,128,7,0.001,32,fold_2,False,-1,-1,140.2796549797058,0.1996173858642578
rgin,0.9747474747474747,0.9597138047138046,0.9747474747474747,0.9661244903758605,0.832010582010582,0.3743620353440444,128,7,0.001,32,fold_3,False,-1,-1,86.76434445381165,0.1876363754272461
rgin,0.9444444444444444,0.9255454424140962,0.9444444444444444,0.9311632502900066,0.7440476190476191,0.41792261690804455,128,7,0.001,16,fold_0,False,-1,-1,116.13205528259277,0.1822199821472168
rgin,0.9393939393939394,0.9315395173808307,0.9393939393939394,0.9331023613915397,0.795138888888889,0.28050552474127877,128,7,0.001,16,fold_1,False,-1,-1,170.1348752975464,0.19328951835632324
rgin,0.9646464646464646,0.9682983682983682,0.9646464646464646,0.9638731060606062,0.9095568783068783,0.15356297384608875,128,7,0.001,16,fold_2,False,-1,-1,189.34887385368347,0.18687748908996582
rgin,0.9646464646464646,0.9501014417681085,0.9646464646464646,0.9569041226250306,0.8082010582010583,0.36531520382773996,128,7,0.001,16,fold_3,False,-1,-1,127.45593810081482,0.17612242698669434
rgin,0.9494949494949495,0.9323620823620823,0.9494949494949495,0.937979418242576,0.7559523809523809,0.43513256010383067,128,7,0.001,8,fold_0,False,-1,-1,153.49644827842712,0.1807842254638672
rgin,0.9646464646464646,0.9550227566361287,0.9646464646464646,0.9593761054887238,0.8290343915343916,0.3577464445672854,128,7,0.001,8,fold_1,False,-1,-1,217.91026663780212,0.18702006340026855
rgin,0.9696969696969697,0.9718276515151515,0.9696969696969697,0.9696280389193775,0.9214616402116403,0.12701277991737983,128,7,0.001,8,fold_2,False,-1,-1,246.25568556785583,0.18677735328674316
rgin,0.9646464646464646,0.948316079534985,0.9646464646464646,0.9538491098273708,0.8020833333333334,0.513272504238741,128,7,0.001,8,fold_3,False,-1,-1,169.9416537284851,0.18279600143432617
rgin,0.9696969696969697,0.9539229096520762,0.9696969696969697,0.960776057230233,0.8005952380952381,0.3937678859390394,128,7,0.001,4,fold_0,False,-1,-1,296.67364859580994,0.17994427680969238
rgin,0.9646464646464646,0.962051066217733,0.9646464646464646,0.9622697563874034,0.8290343915343916,0.1501858342777599,128,7,0.001,4,fold_1,False,-1,-1,390.0669198036194,0.1868448257446289
rgin,0.9646464646464646,0.960842803030303,0.9646464646464646,0.9609134419694865,0.8500330687830688,0.12493409991565377,128,7,0.001,4,fold_2,False,-1,-1,443.28508830070496,0.18410444259643555
rgin,0.9646464646464646,0.9475003659786267,0.9646464646464646,0.953595701619417,0.8020833333333334,0.4276498620106716,128,7,0.001,4,fold_3,False,-1,-1,268.4107577800751,0.18475937843322754
